id,zipcode,score
22669,30554,2
22670,75068,15
22671,55130,6
22672,28668,0
22673,77962,3
22674,98310,14
22675,12492,0
22676,70115,36
22678,73145,3
22679,17211,0
22680,42461,1
22681,1340,1
22682,46994,2
22683,62089,0
22684,29178,1
22689,40734,1
22690,65640,0
22691,49525,31
22692,54450,0
22693,61720,0
22694,31023,10
22695,67063,4
22696,97520,38
22697,6279,3
22698,54720,7
22699,91008,1
22700,62633,0
22702,33624,26
22704,17779,0
22705,92257,1
22707,67361,2
22709,98241,1
22712,47558,5
22714,28119,0
22715,20190,45
22718,17813,1
22720,92249,1
22721,97136,2
22722,10985,0
22723,62897,1
22724,49738,10
22725,68136,10
22728,39428,8
22729,86337,1
22730,14860,1
22731,68520,1
22733,12538,10
22734,38469,2
22736,58654,0
22737,31806,2
22738,68071,1
22740,64165,0
22741,6475,19
22742,95526,0
22743,6777,2
22744,90222,7
22745,63821,0
22746,36025,1
22749,28752,20
22750,98603,0
22751,41564,0
22752,12302,18
22754,93268,7
22755,25607,0
22756,17265,0
22757,19032,7
22758,38461,1
22759,23950,3
22760,45724,0
22761,66541,0
22764,11758,50
22765,61235,1
22766,44505,16
22767,43608,6
22768,31057,1
22769,21543,0
22770,24471,0
22771,41837,0
22773,32561,15
22774,51529,2
22775,23875,8
22776,45140,32
22777,66776,1
22778,5650,0
22779,29684,2
22780,88345,15
22782,28152,16
22784,2143,23
22786,68112,7
22787,93555,18
22788,19312,17
22789,31321,3
22790,14760,22
22791,85539,2
22792,50174,0
22793,99009,2
22794,48173,5
22795,12561,19
22798,95954,2
22800,28398,5
22801,46835,15
22803,29112,2
22807,78232,50
22809,40504,25
22810,83203,0
22811,16601,24
22813,41238,0
22817,54124,3
22819,60124,16
22820,61840,0
22822,66755,1
22823,19342,19
22824,53032,3
22825,3255,1
22826,78264,4
22829,3818,7
22830,27214,5
22831,8312,3
22832,6890,8
22834,25854,1
22835,84115,60
22837,90404,60
22838,71841,0
22840,87319,0
22842,85373,5
22843,43432,1
22844,50642,0
22845,11218,66
22846,47360,0
22847,60104,8
22848,92341,0
22849,47720,10
22850,39039,1
22851,77861,1
22852,47805,6
22853,4622,1
22854,48393,27
22856,79556,11
22857,23059,29
22858,42031,2
22859,62871,0
22860,73771,0
22862,30341,52
22863,94606,20
22864,42528,1
22865,87519,0
22866,4002,5
22867,77036,95
22868,82933,0
22869,72581,0
22870,99712,4
22871,75965,13
22873,78945,13
22874,14738,2
22875,97391,4
22876,46124,9
22877,72112,10
22878,47452,3
22879,65620,0
22881,77478,69
22882,30039,18
22883,32905,21
22884,43782,0
22886,73116,41
22887,21622,0
22888,46103,0
22890,52411,5
22891,2838,2
22892,72482,0
22893,36609,28
22894,97532,2
22895,3466,1
22896,15641,0
22897,30833,4
22900,66206,11
22901,54603,18
22902,27305,0
22903,48529,9
22904,11426,10
22905,32827,14
22906,49722,0
22908,12457,1
22910,52253,2
22911,10119,10
22912,72736,3
22915,68047,2
22916,77365,13
22917,94403,41
22918,55442,12
22922,49612,1
22923,15534,0
22924,36312,2
22925,12849,1
22926,12164,1
22927,42459,2
22928,81144,8
22929,17721,1
22930,21734,1
22931,51046,2
22932,61769,0
22933,68768,1
22935,64873,0
22936,85611,0
22937,68828,0
22938,63740,3
22939,24256,2
22940,2825,3
22943,13622,1
22944,55329,2
22945,35961,2
22946,73020,9
22947,81303,13
22948,27503,3
22949,75550,0
22950,62427,1
22951,29847,1
22952,67344,0
22953,98119,34
22955,10597,0
22956,47119,10
22957,43610,1
22960,63655,1
22961,4419,2
22962,39327,2
22964,17943,0
22965,31709,16
22966,67428,1
22967,3287,1
22968,70719,2
22969,81422,1
22970,45373,29
22971,75763,3
22972,14031,11
22974,99515,28
22975,44484,19
22977,90035,43
22978,37406,13
22979,50141,0
22981,47446,5
22983,75468,0
22984,18056,0
22985,45812,1
22987,36269,0
22989,44678,0
22990,72562,1
22991,49412,12
22993,7111,24
22994,39861,0
22995,12407,0
22996,37219,16
22997,5061,1
23000,75062,51
23002,43031,8
23003,28127,2
23004,89704,2
23005,56139,0
23007,13667,1
23008,18337,11
23009,98336,0
23010,97823,1
23011,84318,4
23012,61425,0
23013,28442,0
23014,45692,4
23015,77374,0
23017,78735,24
23018,36010,2
23019,98295,3
23020,44275,2
23022,47923,2
23024,92253,29
23025,44906,22
23029,14741,1
23030,70552,1
23032,56215,6
23033,43463,0
23035,63382,2
23036,52752,0
23037,62028,0
23039,77357,8
23040,47861,0
23041,45135,2
23043,5158,2
23044,39452,12
23045,95982,1
23046,13206,21
23047,64473,1
23048,46126,2
23049,79506,0
23051,98059,23
23052,64112,21
23053,78009,6
23054,38464,19
23055,97457,6
23057,32128,11
23059,83712,7
23061,44690,1
23063,54629,2
23064,13072,0
23065,61846,2
23067,63944,2
23068,7505,13
23069,20016,33
23072,32073,48
23073,63453,0
23074,47260,1
23076,67901,18
23077,3245,2
23078,28405,51
23079,33460,27
23082,92105,20
23085,41052,0
23086,8887,1
23087,7022,13
23088,68801,26
23089,71322,5
23090,17815,27
23093,32011,8
23094,14877,0
23095,23480,0
23097,48845,0
23098,73491,1
23099,56715,0
23100,46321,25
23101,72051,0
23102,85321,2
23103,5359,0
23104,34653,17
23105,93035,11
23106,16656,1
23107,57744,2
23108,87059,5
23109,76262,29
23110,70669,8
23111,47840,1
23112,99556,2
23113,33569,20
23115,53713,30
23116,89815,4
23118,78065,2
23119,39560,9
23120,27360,29
23121,62691,2
23122,56662,0
23123,4027,3
23124,99128,0
23126,79201,6
23127,31632,5
23128,79080,0
23129,5059,2
23130,30076,68
23131,25820,0
23132,40460,0
23133,54670,1
23135,10451,30
23136,50841,3
23137,64730,7
23138,54734,0
23139,67456,4
23140,95209,10
23142,56716,9
23144,79528,0
23145,82443,6
23147,38658,1
23148,45226,10
23151,73003,24
23152,71360,23
23153,30458,38
23154,74103,21
23155,19801,79
23156,20751,3
23157,28150,26
23158,44708,20
23159,8809,10
23160,55744,26
23161,92630,68
23162,24319,3
23163,52329,1
23164,46319,13
23165,68785,0
23166,30319,39
23167,12763,1
23168,55920,5
23169,1832,11
23170,22031,53
23171,3431,30
23172,25303,9
23173,73762,2
23174,45301,0
23175,98168,27
23176,74563,1
23178,6371,9
23179,37216,9
23180,42565,0
23182,13843,1
23183,73835,0
23184,31542,1
23185,17030,1
23188,15472,0
23189,68736,1
23191,76530,1
23192,73455,0
23193,2904,28
23194,29458,1
23195,12439,0
23196,27325,3
23197,52401,18
23198,72392,0
23199,29316,13
23202,55429,14
23203,36009,2
23204,52147,1
23206,57068,1
23207,6481,1
23208,57026,1
23209,92336,25
23210,59068,9
23211,69044,1
23212,63362,4
23213,54202,2
23214,14865,2
23216,28521,1
23217,94116,25
23219,7857,3
23220,46113,6
23221,61529,2
23222,46504,2
23223,56332,1
23224,66512,2
23225,99328,4
23228,4430,1
23229,3883,0
23230,15313,0
23231,19003,20
23234,36043,2
23235,62670,2
23236,12585,1
23238,94619,11
23239,48323,13
23242,85347,0
23243,34972,15
23244,75766,18
23245,23123,1
23246,11434,36
23247,35775,0
23248,65240,5
23249,50420,0
23250,8202,5
23251,83822,2
23252,93455,32
23253,17552,14
23255,71751,0
23256,14024,1
23257,54646,2
23258,16417,6
23259,35981,1
23260,56668,0
23261,29321,1
23262,97737,0
23264,4097,3
23265,49045,3
23266,75931,1
23267,52235,1
23269,24609,5
23270,70750,1
23271,25446,0
23272,19477,5
23274,77073,20
23275,22610,1
23276,13802,1
23277,35968,5
23278,26104,10
23279,3226,1
23280,19029,5
23281,38201,7
23282,95950,0
23283,51645,0
23285,11780,19
23286,50632,0
23288,17768,0
23289,68636,2
23290,39051,8
23291,79852,1
23292,55703,1
23293,85546,11
23295,37659,11
23296,60915,10
23297,14026,2
23298,66532,0
23299,70526,16
23300,73459,1
23301,53057,1
23302,7974,13
23304,66945,1
23305,62624,0
23306,66411,1
23312,64679,0
23313,39364,1
23314,17404,31
23315,45305,6
23316,95864,16
23318,49727,5
23320,77364,1
23321,89117,62
23322,49224,7
23324,5091,7
23325,72432,3
23326,58487,0
23327,60152,11
23329,11693,5
23330,16258,1
23331,18220,0
23333,95350,43
23334,28531,1
23336,8051,5
23337,83669,7
23338,98502,37
23340,57528,1
23342,84759,3
23343,13648,1
23344,22504,0
23346,55782,0
23347,98576,3
23348,48442,12
23349,14009,5
23350,64014,19
23351,33629,39
23352,27284,46
23353,34481,9
23354,89408,9
23355,61912,1
23356,83434,1
23357,40212,4
23358,8033,18
23359,93430,3
23360,17941,0
23361,51038,1
23362,33431,94
23363,78672,0
23364,64648,1
23365,54001,8
23366,57076,0
23367,50703,16
23368,5747,0
23369,13028,1
23370,16210,0
23371,22732,0
23372,60442,6
23373,55431,29
23374,64093,21
23375,59754,2
23379,37357,3
23381,46147,1
23382,5065,1
23383,13143,1
23384,38941,1
23385,31629,0
23386,70656,1
23387,42234,2
23388,47620,11
23389,75706,4
23390,37046,2
23391,86036,0
23392,61884,0
23393,49534,16
23394,98262,1
23395,37709,1
23396,72945,0
23397,58218,1
23399,92211,32
23400,95606,0
23401,48739,2
23403,56518,0
23404,95503,13
23405,68419,0
23406,53147,22
23407,58631,1
23408,8090,3
23409,12027,4
23410,55321,7
23411,91304,31
23412,64635,0
23413,64081,19
23414,25276,6
23415,1330,1
23416,92507,51
23417,38619,2
23418,15560,0
23419,76225,2
23420,54159,1
23421,53208,18
23423,45033,0
23424,12193,1
23425,47112,16
23426,78614,0
23427,10552,11
23429,67029,1
23430,85194,3
23431,57247,0
23432,97067,2
23433,29113,1
23434,24281,1
23435,34448,7
23437,54112,2
23438,55609,0
23439,49709,2
23440,6905,35
23441,79035,4
23442,94903,41
23444,67748,4
23446,33317,44
23447,10006,30
23449,12827,2
23451,96747,0
23452,51334,9
23453,14487,3
23454,96023,0
23457,98596,3
23458,90040,47
23459,25501,0
23460,28306,22
23462,46637,10
23463,32544,2
23464,24605,8
23465,18844,1
23466,87416,1
23467,53924,0
23469,40868,0
23470,28525,1
23473,97476,0
23474,85745,24
23475,32351,10
23477,81101,16
23478,18912,2
23481,41204,0
23482,81055,2
23483,57234,1
23484,49055,3
23485,6461,6
23486,34275,16
23487,10705,21
23491,27047,0
23492,7108,6
23493,76306,8
23494,33177,21
23495,38610,1
23496,34101,1
23497,57235,1
23498,85193,1
23499,6752,1
23501,57523,2
23502,62446,0
23503,92037,88
23504,4030,2
23505,67526,3
23506,59718,57
23507,21850,1
23508,5751,5
23509,93604,1
23510,30306,26
23511,11955,3
23512,65013,2
23513,18087,3
23514,25186,1
23515,53536,6
23516,70541,1
23520,41774,0
23522,14069,1
23523,77873,1
23525,59411,0
23526,73759,2
23529,20855,18
23530,65050,0
23531,53810,0
23532,30733,0
23535,17349,4
23536,37351,0
23537,66050,1
23540,11718,3
23541,21521,1
23542,17047,2
23543,78622,0
23544,46150,0
23545,75228,24
23546,5766,1
23547,37047,1
23549,67880,7
23550,93722,41
23551,76052,10
23552,8752,2
23553,43701,48
23554,55080,2
23555,1930,32
23556,8028,14
23557,67870,1
23558,5649,1
23559,61284,1
23560,28466,8
23561,99012,0
23562,36925,2
23563,75435,0
23565,8251,3
23566,52756,1
23567,33503,0
23568,76559,1
23569,44118,27
23570,62052,11
23571,63784,0
23572,14435,1
23573,4628,0
23574,66002,12
23576,67758,2
23577,31060,1
23578,37153,2
23579,72530,1
23581,89429,3
23582,1037,1
23583,37722,2
23584,27576,8
23585,76943,4
23586,73722,0
23587,15423,1
23588,11369,13
23589,41348,0
23592,61725,1
23593,56482,8
23595,16877,1
23596,44240,30
23597,52639,1
23598,78671,1
23600,66085,10
23601,2895,32
23602,60089,53
23603,11363,6
23604,4936,0
23605,99161,1
23606,19946,1
23608,84084,20
23609,14302,1
23610,83523,1
23611,63862,1
23616,44638,1
23617,55742,0
23618,72039,2
23619,73159,20
23620,63951,0
23621,36030,0
23622,90293,11
23623,16655,1
23624,92281,1
23625,45659,0
23626,33605,29
23628,18507,10
23630,85756,7
23631,46070,1
23632,73016,1
23633,70754,4
23635,41729,0
23636,55746,17
23637,95205,24
23638,55349,3
23639,45050,13
23640,55089,1
23641,8052,13
23642,92107,22
23643,76624,1
23644,62953,0
23645,94904,15
23646,7436,15
23647,67038,0
23648,53158,14
23649,11703,12
23650,24272,0
23652,35805,26
23653,50273,9
23654,83448,1
23655,27310,7
23658,61440,0
23660,29673,21
23662,37771,14
23663,56013,6
23665,33870,29
23666,53929,2
23667,23401,0
23669,84633,0
23670,75203,9
23671,45331,22
23672,38826,3
23673,49011,1
23674,62411,4
23675,76112,18
23676,27523,8
23677,60612,33
23678,24211,6
23679,37763,8
23681,48875,6
23682,12155,1
23683,75563,2
23684,68633,1
23686,54440,1
23687,97754,15
23690,53557,0
23691,21531,2
23692,66840,1
23693,40059,15
23694,12009,6
23695,21218,28
23696,18519,8
23697,72061,0
23698,39866,0
23701,19053,49
23702,40361,13
23704,80439,38
23705,8328,1
23706,57218,0
23707,75974,1
23708,78215,12
23709,59915,0
23712,33401,77
23713,55975,5
23714,18413,1
23715,4626,0
23716,28554,0
23719,34945,5
23721,63748,1
23725,79096,3
23727,72025,0
23728,96041,1
23729,80440,4
23730,36027,13
23731,79018,0
23732,24279,2
23735,49322,0
23738,48467,3
23739,86042,0
23740,64430,0
23741,21864,0
23742,67138,0
23743,70444,5
23745,66716,0
23746,91723,25
23747,37130,36
23748,29565,3
23749,78537,9
23750,56742,1
23752,25938,0
23753,83286,0
23754,5473,1
23755,35618,1
23757,55949,2
23759,33130,41
23761,6786,5
23762,42053,2
23763,53125,2
23764,37731,0
23765,54824,1
23766,77442,1
23767,59828,5
23768,3770,0
23769,58254,1
23770,80205,40
23771,68780,1
23772,13348,1
23773,97058,21
23774,56057,4
23775,37869,2
23776,58790,2
23777,12932,2
23778,91206,23
23779,6488,18
23780,6330,1
23781,98250,19
23782,63113,16
23785,75229,61
23786,90301,30
23787,94960,18
23788,91402,27
23789,73111,7
23790,29036,15
23791,4003,1
23792,57766,0
23793,49911,2
23794,61486,1
23795,80631,42
23796,38587,0
23797,8201,10
23798,61871,0
23799,78205,44
23801,57772,0
23802,76366,2
23804,24639,1
23805,1534,3
23806,86556,0
23807,90715,5
23808,87801,7
23809,61843,2
23810,85331,28
23811,43055,39
23812,66834,1
23815,11358,49
23816,43026,44
23818,22701,28
23819,50643,2
23820,68845,13
23821,24628,0
23822,4901,27
23823,38343,11
23824,38572,2
23825,36035,1
23827,38256,1
23828,77840,31
23829,45360,0
23830,83335,1
23831,60157,3
23832,31049,0
23833,95960,1
23834,7481,20
23835,68940,0
23837,85382,29
23838,19706,2
23839,38487,0
23840,84045,10
23843,84046,0
23845,75143,6
23846,95625,0
23847,4679,5
23848,3060,45
23849,73639,0
23851,1827,2
23852,73066,1
23854,39162,0
23856,33980,10
23857,43158,0
23860,15007,1
23861,87024,0
23862,16334,0
23863,98275,24
23864,62907,1
23865,54742,3
23866,39756,0
23869,64431,0
23870,50519,0
23871,27104,21
23872,62067,1
23873,52040,9
23874,76230,8
23875,5740,0
23876,62237,1
23877,13316,4
23878,15437,2
23879,42076,0
23880,8003,31
23882,72524,0
23883,75207,39
23884,65444,0
23885,38139,6
23886,90245,68
23887,20748,20
23888,7017,9
23889,56178,3
23890,13061,0
23892,45874,1
23893,90012,46
23895,91739,24
23896,64437,0
23897,39152,0
23898,30101,40
23899,31324,18
23900,98368,25
23901,38060,5
23902,76015,29
23903,94114,39
23904,20721,9
23905,98686,17
23906,64854,2
23908,48033,19
23910,53726,2
23911,29365,5
23912,25878,0
23913,78722,8
23916,75451,0
23917,82514,0
23918,6770,16
23919,36505,1
23922,11109,3
23923,97417,2
23924,62649,0
23925,45231,20
23928,20758,0
23929,47041,3
23931,19605,24
23932,60110,18
23933,40040,0
23934,14736,1
23935,15330,5
23936,84725,1
23937,55935,1
23938,97110,5
23939,88027,0
23940,99702,1
23941,30340,44
23942,10921,5
23943,51024,1
23945,17522,33
23946,70663,23
23947,34479,6
23948,24649,1
23949,53182,8
23951,58329,1
23954,38730,1
23955,79508,1
23956,58464,0
23957,22657,6
23958,57213,0
23961,78249,35
23962,72084,1
23963,49766,1
23964,24324,1
23965,4219,1
23966,29685,1
23967,70653,1
23968,53545,29
23969,98498,10
23970,24818,0
23971,57243,1
23974,89402,1
23975,69358,1
23976,48353,6
23977,13841,0
23978,27573,16
23979,49048,16
23981,31064,5
23982,84052,1
23983,21733,0
23984,48157,0
23985,14728,1
23986,32190,1
23987,7734,5
23989,57345,1
23990,68421,0
23992,32202,31
23993,10282,5
23994,67353,0
23995,18834,4
23996,85309,1
23998,8345,0
24000,92009,42
24001,70558,0
24002,32713,15
24003,98503,27
24004,63049,12
24006,77954,9
24007,77517,2
24009,49910,0
24010,55805,7
24011,95207,43
24013,22488,1
24015,93616,1
24016,11980,7
24017,16829,1
24018,68527,1
24019,72751,3
24020,73542,3
24022,62314,0
24024,44411,1
24025,55947,4
24026,68933,1
24027,25661,5
24028,65043,4
24030,6359,3
24031,54485,0
24033,29918,3
24034,59716,8
24035,61874,5
24036,58768,0
24037,39702,14
24038,87557,3
24040,42337,1
24041,27007,1
24042,15554,1
24043,80233,26
24045,46148,4
24046,22303,8
24047,72041,1
24048,29426,0
24050,76240,23
24051,16153,2
24052,55602,0
24053,56292,1
24055,27510,15
24056,74037,14
24058,29150,42
24059,49326,1
24061,59006,0
24062,21871,1
24063,44451,4
24065,41339,8
24067,44442,2
24068,28430,1
24069,13797,1
24070,28783,0
24071,32134,2
24072,30346,26
24074,46035,0
24075,94949,22
24077,29745,16
24078,33513,7
24079,77650,2
24080,72134,0
24081,78210,11
24083,30265,28
24084,62888,0
24085,75089,8
24086,48427,2
24088,33182,9
24091,74055,33
24092,48856,1
24093,29059,3
24094,42054,0
24095,37323,9
24097,60645,20
24098,77027,73
24099,62365,0
24100,42462,0
24101,85396,5
24102,27850,5
24103,56034,0
24104,28624,0
24105,36866,1
24106,12828,5
24107,80540,5
24109,65340,13
24110,62458,2
24111,62044,2
24112,39086,0
24113,58562,0
24114,28702,0
24115,45844,2
24116,39564,27
24118,43535,0
24120,98947,1
24121,75152,2
24122,95326,5
24123,15935,2
24124,77531,11
24126,12529,2
24127,80031,25
24128,53950,3
24129,62045,0
24131,96751,0
24132,99636,0
24134,20769,4
24135,27006,10
24136,68420,1
24137,30818,0
24138,62550,2
24139,79109,45
24140,80917,19
24141,4841,15
24143,33109,1
24145,41257,0
24147,4442,1
24148,74340,0
24149,56385,1
24150,77005,36
24151,57381,1
24152,12424,0
24153,6424,6
24154,23915,0
24155,69210,4
24156,11725,43
24157,43450,2
24158,50579,3
24160,4238,1
24161,35565,9
24162,53571,0
24163,37076,23
24165,63760,0
24167,63556,3
24168,33440,9
24169,28707,0
24170,4234,0
24171,56050,1
24172,95360,4
24173,28479,2
24174,17821,13
24175,49448,3
24176,54970,1
24178,33050,20
24180,65667,2
24181,61488,1
24182,67449,2
24184,51357,1
24185,41669,0
24186,95065,10
24187,31903,8
24188,48117,5
24189,74945,0
24191,93526,0
24192,68927,1
24193,16692,0
24194,32305,8
24196,49720,12
24197,3847,0
24199,39501,24
24200,36255,0
24201,92386,0
24202,44119,7
24203,99705,12
24204,13752,0
24205,84758,0
24206,28578,1
24208,96707,29
24209,3590,1
24210,73097,0
24211,59875,5
24214,61764,12
24215,54773,3
24216,3036,2
24217,8242,7
24219,18030,0
24222,98857,2
24223,34608,10
24224,42276,14
24225,57476,0
24226,82701,6
24227,71972,0
24228,89123,47
24229,58015,0
24230,47868,1
24232,24951,1
24233,84117,34
24234,76571,6
24236,16921,0
24237,59050,0
24238,56271,1
24242,45662,28
24243,32724,23
24244,4353,1
24245,53210,12
24246,87109,70
24247,56737,1
24248,46392,4
24250,34269,2
24251,85305,10
24252,87056,0
24253,61344,0
24254,27936,1
24255,44231,5
24256,15140,1
24257,38103,31
24258,49627,0
24259,71336,1
24260,52749,0
24261,62077,0
24262,4958,1
24263,38311,0
24264,4008,2
24265,85621,25
24266,46181,3
24268,10016,214
24269,27954,8
24270,35115,7
24271,61011,2
24273,80911,9
24274,28609,3
24275,29053,5
24276,43907,4
24277,16214,13
24278,2081,21
24279,36575,8
24280,55722,1
24281,3110,33
24282,13681,0
24283,5465,3
24284,11724,4
24285,54119,0
24286,76626,1
24287,1922,2
24288,95607,0
24290,95540,11
24291,96022,6
24292,73772,4
24293,94571,5
24298,1570,13
24299,44212,27
24301,1473,6
24302,95365,1
24304,91759,0
24305,54103,0
24306,26337,0
24308,89046,0
24309,97367,15
24311,2127,24
24312,17961,6
24313,12934,0
24314,29575,21
24315,99672,3
24316,53019,2
24317,59922,2
24318,65647,1
24319,40008,2
24320,78352,0
24321,85360,0
24322,80209,40
24323,50003,8
24324,17240,2
24325,4649,2
24326,95432,1
24327,16646,1
24328,37012,1
24329,78543,3
24330,63954,1
24331,75554,0
24334,39479,2
24335,7843,5
24336,63121,22
24337,48067,31
24338,99610,2
24341,88029,0
24342,53581,10
24343,24484,1
24344,61234,1
24345,59731,0
24346,32312,25
24347,23897,0
24348,54418,0
24349,20712,2
24350,43148,1
24351,71323,0
24352,83836,1
24353,17535,3
24355,27941,1
24356,94523,39
24357,22923,3
24358,48071,42
24359,50840,0
24360,28023,7
24362,19057,14
24363,67861,3
24364,92391,2
24365,26202,0
24367,6237,3
24368,32447,1
24369,34947,9
24370,77876,0
24371,30071,63
24372,10309,29
24373,33013,25
24374,1841,14
24375,99770,0
24376,6379,6
24378,21074,13
24379,4347,4
24380,64836,18
24381,41503,4
24382,53017,3
24384,44511,5
24386,67425,0
24388,6611,33
24389,67564,0
24390,59521,1
24391,4061,1
24393,46130,1
24394,13647,0
24396,49840,1
24398,13626,1
24399,35619,1
24400,56235,0
24401,85208,10
24402,25817,0
24403,89145,21
24404,15026,2
24405,60301,13
24406,68950,0
24407,74845,0
24408,28207,15
24410,21034,2
24411,34498,0
24412,31551,0
24413,4478,0
24414,79372,1
24416,48445,1
24418,21042,38
24419,38425,1
24420,19382,52
24421,32449,0
24422,31757,7
24423,76622,0
24424,52157,1
24425,30135,36
24426,17512,11
24427,64804,34
24428,93003,90
24429,75043,24
24430,81041,0
24431,28761,2
24432,43061,2
24433,98953,3
24434,50616,10
24435,31778,1
24436,71472,0
24437,37027,91
24439,33156,72
24440,23438,1
24441,48383,7
24442,64086,25
24443,8205,14
24444,59422,4
24445,5829,4
24446,93241,4
24447,29349,13
24448,2210,35
24449,54772,0
24450,23415,1
24451,63670,11
24452,76427,0
24453,74029,3
24454,22650,0
24455,52248,2
24456,62549,4
24457,33809,24
24458,66067,15
24459,45845,3
24461,38468,1
24462,25401,22
24463,21550,16
24464,65753,2
24465,25405,4
24466,73179,8
24467,88415,3
24468,25030,0
24469,1236,2
24470,31409,1
24471,97364,0
24473,13209,10
24474,2360,54
24475,19079,6
24477,90254,33
24478,56554,2
24480,62346,0
24481,24368,3
24483,60465,19
24484,76270,1
24486,20109,49
24487,5842,1
24488,29410,7
24491,11777,17
24492,35464,0
24493,62353,3
24495,20755,6
24497,69334,1
24498,71866,0
24499,60148,69
24500,89011,17
24501,48301,14
24503,63060,1
24505,60603,60
24506,6791,3
24507,63942,0
24509,81224,17
24510,74441,1
24511,93308,52
24512,1929,5
24513,92672,44
24514,35622,2
24515,48823,39
24516,97086,23
24517,10969,2
24518,3237,1
24519,64743,0
24520,94805,7
24521,8628,13
24522,14521,2
24523,59825,2
24524,95132,14
24525,92250,3
24526,10128,60
24527,30145,2
24529,90019,38
24530,57261,0
24531,50591,0
24532,21046,38
24534,95823,33
24535,62977,0
24536,80116,6
24537,47966,0
24539,76031,11
24541,19440,16
24543,46076,0
24544,56284,2
24545,4363,1
24547,8015,5
24548,84062,32
24549,47106,2
24552,76640,2
24554,10468,30
24557,30567,3
24558,77534,1
24559,43845,2
24561,58651,0
24562,49915,1
24563,13830,2
24564,74050,0
24566,20658,0
24567,44878,1
24569,8830,28
24570,50001,0
24572,4358,3
24573,25921,2
24574,19147,40
24576,99706,0
24577,48089,27
24579,42726,2
24580,85923,0
24581,85326,16
24583,4009,7
24584,2779,3
24586,65704,2
24587,71369,1
24588,46806,8
24589,30537,2
24590,32807,30
24591,72342,5
24592,12962,2
24593,90011,28
24595,72760,0
24596,73002,0
24597,54234,5
24598,12528,12
24599,44507,3
24600,97049,1
24602,71039,0
24603,64734,1
24604,26056,0
24605,30041,64
24606,27315,1
24607,26151,0
24611,30177,1
24612,97366,2
24613,71654,5
24614,4988,2
24615,70533,3
24617,19962,2
24618,70809,72
24619,93636,6
24621,48140,2
24622,85307,4
24623,95570,2
24624,37902,16
24626,24091,9
24628,12575,2
24629,47010,0
24630,13634,1
24631,43416,2
24632,25247,0
24633,14589,5
24634,13691,1
24635,87053,0
24636,34614,2
24637,4746,0
24638,30540,15
24639,50671,0
24640,37650,7
24642,55030,1
24644,23359,0
24645,21704,28
24646,1854,11
24647,47403,22
24649,35178,1
24650,29646,18
24651,29592,0
24653,56081,6
24655,32901,41
24656,51250,14
24657,16938,0
24658,45213,8
24659,27705,40
24660,91303,37
24661,72058,11
24662,59873,5
24663,95634,2
24664,99119,0
24667,17846,2
24670,94601,24
24671,67360,0
24672,75167,4
24675,97381,15
24676,32347,7
24677,55356,9
24678,57110,11
24679,49757,4
24680,48832,0
24681,6451,13
24682,54822,3
24684,7069,9
24685,68003,4
24686,28529,1
24687,7068,15
24688,81049,0
24690,55954,1
24691,94549,38
24692,77532,14
24693,17040,1
24694,72680,0
24696,17406,14
24697,4563,1
24698,96766,26
24699,31784,0
24700,50861,0
24701,20152,24
24702,26253,2
24703,55397,2
24704,62806,3
24706,44233,7
24707,63468,3
24708,2050,19
24710,92108,88
24712,88004,1
24713,71375,0
24715,35645,5
24716,24970,4
24717,15688,0
24718,17724,4
24719,73040,1
24720,28382,3
24721,59728,0
24722,18018,31
24723,16317,0
24724,29379,12
24725,18225,0
24727,57471,1
24728,98530,0
24729,54229,3
24730,17701,45
24731,41091,8
24732,49117,6
24733,3231,0
24735,6238,5
24737,56288,5
24738,61047,1
24739,47469,1
24740,76060,7
24741,48613,0
24742,99025,2
24744,74367,0
24745,7874,6
24746,43569,1
24747,44669,1
24748,7981,14
24749,54950,2
24751,60527,49
24752,29466,26
24753,62376,1
24754,60034,2
24755,4497,0
24757,28682,1
24758,72461,2
24759,8108,16
24760,3079,45
24763,35234,6
24764,50237,1
24765,54171,1
24766,7074,8
24768,73550,2
24769,78880,1
24770,1022,2
24772,21231,18
24773,37416,14
24774,84337,10
24775,51572,0
24776,7644,18
24777,58733,0
24779,45067,4
24780,45877,2
24783,87532,12
24784,29525,1
24786,29510,6
24787,98933,1
24788,34773,2
24789,43942,1
24790,95134,23
24791,38849,2
24793,91501,9
24794,68860,0
24795,49836,0
24796,85742,12
24797,36311,1
24798,1531,1
24799,61036,11
24800,12865,2
24801,14880,1
24802,71429,2
24804,50148,0
24805,11726,18
24808,44624,5
24809,28716,9
24810,19154,20
24811,63366,44
24813,33930,1
24814,33876,3
24816,20714,2
24817,32308,50
24819,25177,15
24820,91786,65
24821,38352,0
24823,51563,0
24824,60018,61
24825,46825,40
24827,13044,1
24828,58436,3
24829,22514,1
24831,62618,4
24832,98405,21
24833,45306,2
24834,32605,24
24835,92867,57
24836,35580,1
24837,14011,4
24838,52530,1
24839,37015,9
24840,80532,0
24841,72734,4
24842,93239,1
24843,40144,1
24844,72347,0
24845,32778,19
24846,97498,2
24847,14619,3
24848,27874,3
24849,99686,5
24855,35570,8
24856,56757,1
24857,22553,8
24858,53022,22
24860,91901,14
24861,62932,0
24862,54028,2
24864,29690,14
24865,4289,1
24866,86505,1
24870,30572,0
24871,23076,0
24872,20812,1
24874,15853,7
24875,35542,0
24876,56245,1
24877,84109,23
